awardEditionLabel,year,awardLabel,awardWork,awardWorkLabel,director,directorLabel,time,imdbid,tmdbid,bechdeltest_rating,human,genderLabel,humanLabel
46th Academy Awards,1974,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q603162,Paper Moon,http://www.wikidata.org/entity/Q158250,Peter Bogdanovich,1974-04-02T00:00:00Z,tt0070510,11293,3,http://www.wikidata.org/entity/Q230138,female,Tatum O'Neal
46th Academy Awards,1974,Academy Award for Best Picture,http://www.wikidata.org/entity/Q62665,The Sting,http://www.wikidata.org/entity/Q51570,George Roy Hill,1974-04-02T00:00:00Z,tt0070735,9277,1,http://www.wikidata.org/entity/Q4354599,,Michael Phillips
46th Academy Awards,1974,Academy Award for Best Director,http://www.wikidata.org/entity/Q62665,The Sting,http://www.wikidata.org/entity/Q51570,George Roy Hill,1974-04-02T00:00:00Z,tt0070735,9277,1,http://www.wikidata.org/entity/Q51570,male,George Roy Hill
46th Academy Awards,1974,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1622883,A Touch of Class,http://www.wikidata.org/entity/Q41131,Melvin Frank,1974-04-02T00:00:00Z,tt0070819,42458,2,http://www.wikidata.org/entity/Q182408,female,Glenda Jackson
45th Academy Awards,1973,Academy Award for Best Picture,http://www.wikidata.org/entity/Q47703,The Godfather,http://www.wikidata.org/entity/Q56094,Francis Ford Coppola,1973-03-27T00:00:00Z,tt0068646,238,2,http://www.wikidata.org/entity/Q280490,male,Albert S. Ruddy
45th Academy Awards,1973,Academy Award for Best Actor,http://www.wikidata.org/entity/Q47703,The Godfather,http://www.wikidata.org/entity/Q56094,Francis Ford Coppola,1973-03-27T00:00:00Z,tt0068646,238,2,http://www.wikidata.org/entity/Q34012,male,Marlon Brando
45th Academy Awards,1973,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q2608654,Butterflies Are Free,http://www.wikidata.org/entity/Q13382715,Milton Katselas,1973-03-27T00:00:00Z,tt0068326,55106,3,http://www.wikidata.org/entity/Q239745,female,Eileen Heckart
45th Academy Awards,1973,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q918363,Cabaret,http://www.wikidata.org/entity/Q313256,Bob Fosse,1973-03-27T00:00:00Z,tt0068327,10784,3,http://www.wikidata.org/entity/Q316641,male,Joel Grey
45th Academy Awards,1973,Academy Award for Best Actress,http://www.wikidata.org/entity/Q918363,Cabaret,http://www.wikidata.org/entity/Q313256,Bob Fosse,1973-03-27T00:00:00Z,tt0068327,10784,3,http://www.wikidata.org/entity/Q14441,female,Liza Minnelli
45th Academy Awards,1973,Academy Award for Best Director,http://www.wikidata.org/entity/Q918363,Cabaret,http://www.wikidata.org/entity/Q313256,Bob Fosse,1973-03-27T00:00:00Z,tt0068327,10784,3,http://www.wikidata.org/entity/Q313256,male,Bob Fosse
44th Academy Awards,1972,Academy Award for Best Actor,http://www.wikidata.org/entity/Q220735,The French Connection,http://www.wikidata.org/entity/Q51582,William Friedkin,1972-04-10T00:00:00Z,tt0067116,1051,1,http://www.wikidata.org/entity/Q150943,male,Gene Hackman
44th Academy Awards,1972,Academy Award for Best Director,http://www.wikidata.org/entity/Q220735,The French Connection,http://www.wikidata.org/entity/Q51582,William Friedkin,1972-04-10T00:00:00Z,tt0067116,1051,1,http://www.wikidata.org/entity/Q51582,male,William Friedkin
44th Academy Awards,1972,Academy Award for Best Picture,http://www.wikidata.org/entity/Q220735,The French Connection,http://www.wikidata.org/entity/Q51582,William Friedkin,1972-04-10T00:00:00Z,tt0067116,1051,1,http://www.wikidata.org/entity/Q7183409,male,Philip D'Antoni
44th Academy Awards,1972,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1218959,The Last Picture Show,http://www.wikidata.org/entity/Q158250,Peter Bogdanovich,1972-04-10T00:00:00Z,tt0067328,25188,2,http://www.wikidata.org/entity/Q349166,,Ben Johnson
44th Academy Awards,1972,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1218959,The Last Picture Show,http://www.wikidata.org/entity/Q158250,Peter Bogdanovich,1972-04-10T00:00:00Z,tt0067328,25188,2,http://www.wikidata.org/entity/Q230131,,Cloris Leachman
44th Academy Awards,1972,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1348177,Klute,http://www.wikidata.org/entity/Q51519,Alan J. Pakula,1972-04-10T00:00:00Z,tt0067309,466,3,http://www.wikidata.org/entity/Q41142,female,Jane Fonda
43rd Academy Awards,1971,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q409022,Airport,http://www.wikidata.org/entity/Q288337,George Seaton,1971-04-15T00:00:00Z,tt0065377,10671,3,http://www.wikidata.org/entity/Q213302,female,Helen Hayes
43rd Academy Awards,1971,Academy Award for Best Actress,http://www.wikidata.org/entity/Q630132,Women in Love,http://www.wikidata.org/entity/Q55249,Ken Russell,1971-04-15T00:00:00Z,tt0066579,66027,3,http://www.wikidata.org/entity/Q182408,female,Glenda Jackson
43rd Academy Awards,1971,Academy Award for Best Actor,http://www.wikidata.org/entity/Q217220,Patton,http://www.wikidata.org/entity/Q51503,Franklin J. Schaffner,1971-04-15T00:00:00Z,tt0066206,11202,1,http://www.wikidata.org/entity/Q182450,male,George C. Scott
43rd Academy Awards,1971,Academy Award for Best Director,http://www.wikidata.org/entity/Q217220,Patton,http://www.wikidata.org/entity/Q51503,Franklin J. Schaffner,1971-04-15T00:00:00Z,tt0066206,11202,1,http://www.wikidata.org/entity/Q51503,male,Franklin J. Schaffner
43rd Academy Awards,1971,Academy Award for Best Picture,http://www.wikidata.org/entity/Q217220,Patton,http://www.wikidata.org/entity/Q51503,Franklin J. Schaffner,1971-04-15T00:00:00Z,tt0066206,11202,1,http://www.wikidata.org/entity/Q1313523,male,Frank McCarthy
43rd Academy Awards,1971,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1423795,Ryan's Daughter,http://www.wikidata.org/entity/Q55260,David Lean,1971-04-15T00:00:00Z,tt0066319,38953,,http://www.wikidata.org/entity/Q315728,male,John Mills
42nd Academy Awards,1970,Academy Award for Best Actress,http://www.wikidata.org/entity/Q667764,The Prime of Miss Jean Brodie,http://www.wikidata.org/entity/Q460090,Ronald Neame,1970-04-07T00:00:00Z,tt0064840,5179,3,http://www.wikidata.org/entity/Q172653,female,Maggie Smith
42nd Academy Awards,1970,Academy Award for Best Actor,http://www.wikidata.org/entity/Q603263,True Grit,http://www.wikidata.org/entity/Q457250,Henry Hathaway,1970-04-07T00:00:00Z,tt0065126,17529,3,http://www.wikidata.org/entity/Q40531,male,John Wayne
42nd Academy Awards,1970,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q467262,Cactus Flower,http://www.wikidata.org/entity/Q1388109,Gene Saks,1970-04-07T00:00:00Z,tt0064117,28289,,http://www.wikidata.org/entity/Q188459,female,Goldie Hawn
42nd Academy Awards,1970,Academy Award for Best Picture,http://www.wikidata.org/entity/Q61696,Midnight Cowboy,http://www.wikidata.org/entity/Q55303,John Schlesinger,1970-04-07T00:00:00Z,tt0064665,3116,1,http://www.wikidata.org/entity/Q6182734,male,Jerome Hellman
42nd Academy Awards,1970,Academy Award for Best Director,http://www.wikidata.org/entity/Q61696,Midnight Cowboy,http://www.wikidata.org/entity/Q55303,John Schlesinger,1970-04-07T00:00:00Z,tt0064665,3116,1,http://www.wikidata.org/entity/Q55303,male,John Schlesinger
42nd Academy Awards,1970,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1140171,"They Shoot Horses, Don't They?",http://www.wikidata.org/entity/Q51522,Sydney Pollack,1970-04-07T00:00:00Z,tt0065088,28145,1,http://www.wikidata.org/entity/Q344758,male,Gig Young
41st Academy Awards,1969,Academy Award for Best Picture,http://www.wikidata.org/entity/Q141359,Oliver!,http://www.wikidata.org/entity/Q95143,Carol Reed,1969-04-14T00:00:00Z,tt0063385,17917,2,http://www.wikidata.org/entity/Q17143133,male,John Woolf
41st Academy Awards,1969,Academy Award for Best Director,http://www.wikidata.org/entity/Q141359,Oliver!,http://www.wikidata.org/entity/Q95143,Carol Reed,1969-04-14T00:00:00Z,tt0063385,17917,2,http://www.wikidata.org/entity/Q95143,male,Carol Reed
41st Academy Awards,1969,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q607179,Rosemary's Baby,http://www.wikidata.org/entity/Q51552,Roman Polanski,1969-04-14T00:00:00Z,tt0063522,805,3,http://www.wikidata.org/entity/Q232562,female,Ruth Gordon
41st Academy Awards,1969,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1195311,The Lion in Winter,http://www.wikidata.org/entity/Q543124,Anthony Harvey,1969-04-14T00:00:00Z,tt0063227,18988,3,http://www.wikidata.org/entity/Q56016,female,Katharine Hepburn
41st Academy Awards,1969,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1067502,Charly,http://www.wikidata.org/entity/Q1559143,Ralph Nelson,1969-04-14T00:00:00Z,tt0062794,29146,2,http://www.wikidata.org/entity/Q181899,male,Cliff Robertson
41st Academy Awards,1969,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1364076,Funny Girl,http://www.wikidata.org/entity/Q51495,William Wyler,1969-04-14T00:00:00Z,tt0062994,16085,3,http://www.wikidata.org/entity/Q4636,female,Barbra Streisand
41st Academy Awards,1969,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1570822,The Subject Was Roses,http://www.wikidata.org/entity/Q953683,Ulu Grosbard,1969-04-14T00:00:00Z,tt0063654,118872,,http://www.wikidata.org/entity/Q344735,male,Jack Albertson
40th Academy Awards,1968,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q181776,Bonnie and Clyde,http://www.wikidata.org/entity/Q41136,Arthur Penn,1968-04-10T00:00:00Z,tt0061418,475,3,http://www.wikidata.org/entity/Q232541,female,Estelle Parsons
40th Academy Awards,1968,Academy Award for Best Actress,http://www.wikidata.org/entity/Q736969,Guess Who's Coming to Dinner,http://www.wikidata.org/entity/Q73136,Stanley Kramer,1968-04-10T00:00:00Z,tt0061735,1879,3,http://www.wikidata.org/entity/Q56016,female,Katharine Hepburn
40th Academy Awards,1968,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q684150,Cool Hand Luke,http://www.wikidata.org/entity/Q966078,Stuart Rosenberg,1968-04-10T00:00:00Z,tt0061512,903,1,http://www.wikidata.org/entity/Q298818,male,George Kennedy
40th Academy Awards,1968,Academy Award for Best Picture,http://www.wikidata.org/entity/Q622240,In the Heat of the Night,http://www.wikidata.org/entity/Q309214,Norman Jewison,1968-04-10T00:00:00Z,tt0061811,10633,1,http://www.wikidata.org/entity/Q707064,male,Walter Mirisch
40th Academy Awards,1968,Academy Award for Best Actor,http://www.wikidata.org/entity/Q622240,In the Heat of the Night,http://www.wikidata.org/entity/Q309214,Norman Jewison,1968-04-10T00:00:00Z,tt0061811,10633,1,http://www.wikidata.org/entity/Q273215,male,Rod Steiger
40th Academy Awards,1968,Academy Award for Best Director,http://www.wikidata.org/entity/Q217627,The Graduate,http://www.wikidata.org/entity/Q51537,Mike Nichols,1968-04-10T00:00:00Z,tt0061722,37247,2,http://www.wikidata.org/entity/Q51537,male,Mike Nichols
39th Academy Awards,1967,Academy Award for Best Actress,http://www.wikidata.org/entity/Q325643,Who's Afraid of Virginia Woolf?,http://www.wikidata.org/entity/Q51537,Mike Nichols,1967-04-10T00:00:00Z,tt0061184,396,1,http://www.wikidata.org/entity/Q34851,female,Elizabeth Taylor
39th Academy Awards,1967,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q325643,Who's Afraid of Virginia Woolf?,http://www.wikidata.org/entity/Q51537,Mike Nichols,1967-04-10T00:00:00Z,tt0061184,396,1,http://www.wikidata.org/entity/Q239691,female,Sandy Dennis
39th Academy Awards,1967,Academy Award for Best Actor,http://www.wikidata.org/entity/Q218999,A Man for All Seasons,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1967-04-10T00:00:00Z,tt0060665,874,1,http://www.wikidata.org/entity/Q223988,male,Paul Scofield
39th Academy Awards,1967,Academy Award for Best Director,http://www.wikidata.org/entity/Q218999,A Man for All Seasons,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1967-04-10T00:00:00Z,tt0060665,874,1,http://www.wikidata.org/entity/Q55420,male,Fred Zinnemann
39th Academy Awards,1967,Academy Award for Best Picture,http://www.wikidata.org/entity/Q218999,A Man for All Seasons,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1967-04-10T00:00:00Z,tt0060665,874,1,,,
39th Academy Awards,1967,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1572700,The Fortune Cookie,http://www.wikidata.org/entity/Q51547,Billy Wilder,1967-04-10T00:00:00Z,tt0060424,1888,1,http://www.wikidata.org/entity/Q202172,male,Walter Matthau
38th Academy Awards,1966,Academy Award for Best Actor,http://www.wikidata.org/entity/Q76824,Cat Ballou,http://www.wikidata.org/entity/Q289055,Elliot Silverstein,1966-04-18T00:00:00Z,tt0059017,11694,3,http://www.wikidata.org/entity/Q76895,male,Lee Marvin
38th Academy Awards,1966,Academy Award for Best Picture,http://www.wikidata.org/entity/Q60072,The Sound of Music,http://www.wikidata.org/entity/Q59821,Robert Wise,1966-04-18T00:00:00Z,tt0059742,15121,3,http://www.wikidata.org/entity/Q59821,male,Robert Wise
38th Academy Awards,1966,Academy Award for Best Director,http://www.wikidata.org/entity/Q60072,The Sound of Music,http://www.wikidata.org/entity/Q59821,Robert Wise,1966-04-18T00:00:00Z,tt0059742,15121,3,http://www.wikidata.org/entity/Q59821,male,Robert Wise
38th Academy Awards,1966,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q223043,A Patch of Blue,http://www.wikidata.org/entity/Q707321,Guy Green,1966-04-18T00:00:00Z,tt0059573,33364,3,http://www.wikidata.org/entity/Q202144,female,Shelley Winters
38th Academy Awards,1966,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1166360,Darling,http://www.wikidata.org/entity/Q55303,John Schlesinger,1966-04-18T00:00:00Z,tt0059084,24134,3,http://www.wikidata.org/entity/Q181413,female,Julie Christie
38th Academy Awards,1966,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1622379,A Thousand Clowns,http://www.wikidata.org/entity/Q1168402,Fred Coe,1966-04-18T00:00:00Z,tt0059798,42731,,http://www.wikidata.org/entity/Q312107,male,Martin Balsam
37th Academy Awards,1965,Academy Award for Best Actor,http://www.wikidata.org/entity/Q201215,My Fair Lady,http://www.wikidata.org/entity/Q56014,George Cukor,1965-04-05T00:00:00Z,tt0058385,11113,3,http://www.wikidata.org/entity/Q181887,male,Rex Harrison
37th Academy Awards,1965,Academy Award for Best Director,http://www.wikidata.org/entity/Q201215,My Fair Lady,http://www.wikidata.org/entity/Q56014,George Cukor,1965-04-05T00:00:00Z,tt0058385,11113,3,http://www.wikidata.org/entity/Q56014,male,George Cukor
37th Academy Awards,1965,Academy Award for Best Picture,http://www.wikidata.org/entity/Q201215,My Fair Lady,http://www.wikidata.org/entity/Q56014,George Cukor,1965-04-05T00:00:00Z,tt0058385,11113,3,http://www.wikidata.org/entity/Q72614,male,Jack Warner
37th Academy Awards,1965,Academy Award for Best Actress,http://www.wikidata.org/entity/Q209170,Mary Poppins,http://www.wikidata.org/entity/Q725060,Robert Stevenson,1965-04-05T00:00:00Z,tt0058331,433,3,http://www.wikidata.org/entity/Q161819,female,Julie Andrews
37th Academy Awards,1965,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q818710,Zorba the Greek,http://www.wikidata.org/entity/Q315374,Michalis Cacoyannis,1965-04-05T00:00:00Z,tt0057831,10604,,http://www.wikidata.org/entity/Q232879,female,Lila Kedrova
37th Academy Awards,1965,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1516287,Topkapi,http://www.wikidata.org/entity/Q260969,Jules Dassin,1965-04-05T00:00:00Z,tt0058672,5052,,http://www.wikidata.org/entity/Q55796,male,Peter Ustinov
36th Academy Awards,1964,Academy Award for Best Actor,http://www.wikidata.org/entity/Q334735,Lilies of the Field,http://www.wikidata.org/entity/Q1559143,Ralph Nelson,1964-04-13T00:00:00Z,tt0057251,38805,,http://www.wikidata.org/entity/Q104049,male,Sidney Poitier
36th Academy Awards,1964,Academy Award for Best Picture,http://www.wikidata.org/entity/Q313315,Tom Jones,http://www.wikidata.org/entity/Q52411,Tony Richardson,1964-04-13T00:00:00Z,tt0057590,5769,3,http://www.wikidata.org/entity/Q52411,male,Tony Richardson
36th Academy Awards,1964,Academy Award for Best Director,http://www.wikidata.org/entity/Q313315,Tom Jones,http://www.wikidata.org/entity/Q52411,Tony Richardson,1964-04-13T00:00:00Z,tt0057590,5769,3,http://www.wikidata.org/entity/Q52411,male,Tony Richardson
36th Academy Awards,1964,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1198073,Hud,http://www.wikidata.org/entity/Q287451,Martin Ritt,1964-04-13T00:00:00Z,tt0057163,24748,,http://www.wikidata.org/entity/Q312084,male,Melvyn Douglas
36th Academy Awards,1964,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1198073,Hud,http://www.wikidata.org/entity/Q287451,Martin Ritt,1964-04-13T00:00:00Z,tt0057163,24748,,http://www.wikidata.org/entity/Q191027,female,Patricia Neal
36th Academy Awards,1964,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1630930,The V.I.P.s,http://www.wikidata.org/entity/Q360844,Anthony Asquith,1964-04-13T00:00:00Z,tt0057634,37222,,http://www.wikidata.org/entity/Q230143,female,Margaret Rutherford
35th Academy Awards,1963,Academy Award for Best Actor,http://www.wikidata.org/entity/Q177922,To Kill a Mockingbird,http://www.wikidata.org/entity/Q467785,Robert Mulligan,1963-04-08T00:00:00Z,tt0056592,595,3,http://www.wikidata.org/entity/Q108366,male,Gregory Peck
35th Academy Awards,1963,Academy Award for Best Actress,http://www.wikidata.org/entity/Q287536,The Miracle Worker,http://www.wikidata.org/entity/Q41136,Arthur Penn,1963-04-08T00:00:00Z,tt0056241,1162,3,http://www.wikidata.org/entity/Q183532,female,Anne Bancroft
35th Academy Awards,1963,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q287536,The Miracle Worker,http://www.wikidata.org/entity/Q41136,Arthur Penn,1963-04-08T00:00:00Z,tt0056241,1162,3,http://www.wikidata.org/entity/Q232538,female,Patty Duke
35th Academy Awards,1963,Academy Award for Best Director,http://www.wikidata.org/entity/Q228186,Lawrence of Arabia,http://www.wikidata.org/entity/Q55260,David Lean,1963-04-08T00:00:00Z,tt0056172,947,0,http://www.wikidata.org/entity/Q55260,male,David Lean
35th Academy Awards,1963,Academy Award for Best Picture,http://www.wikidata.org/entity/Q228186,Lawrence of Arabia,http://www.wikidata.org/entity/Q55260,David Lean,1963-04-08T00:00:00Z,tt0056172,947,0,http://www.wikidata.org/entity/Q31292,male,Sam Spiegel
35th Academy Awards,1963,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q7655230,Sweet Bird of Youth,http://www.wikidata.org/entity/Q434342,Richard Brooks,1963-04-08T00:00:00Z,tt0056541,33632,,http://www.wikidata.org/entity/Q318312,male,Ed Begley
34th Academy Awards,1962,Academy Award for Best Actress,http://www.wikidata.org/entity/Q128761,Two Women,http://www.wikidata.org/entity/Q53004,Vittorio De Sica,1962-04-09T00:00:00Z,tt0054749,24167,3,http://www.wikidata.org/entity/Q43252,female,Sophia Loren
34th Academy Awards,1962,Academy Award for Best Picture,http://www.wikidata.org/entity/Q273704,West Side Story,http://www.wikidata.org/entity/Q59821,Robert Wise,1962-04-09T00:00:00Z,tt0055614,1725,3,http://www.wikidata.org/entity/Q59821,male,Robert Wise
34th Academy Awards,1962,Academy Award for Best Director,http://www.wikidata.org/entity/Q273704,West Side Story,http://www.wikidata.org/entity/Q59821,Robert Wise,1962-04-09T00:00:00Z,tt0055614,1725,3,http://www.wikidata.org/entity/Q353019,male,Jerome Robbins
34th Academy Awards,1962,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q273704,West Side Story,http://www.wikidata.org/entity/Q59821,Robert Wise,1962-04-09T00:00:00Z,tt0055614,1725,3,http://www.wikidata.org/entity/Q230151,female,Rita Moreno
34th Academy Awards,1962,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q273704,West Side Story,http://www.wikidata.org/entity/Q59821,Robert Wise,1962-04-09T00:00:00Z,tt0055614,1725,3,http://www.wikidata.org/entity/Q336841,male,George Chakiris
34th Academy Awards,1962,Academy Award for Best Actor,http://www.wikidata.org/entity/Q309545,Judgment at Nuremberg,http://www.wikidata.org/entity/Q73136,Stanley Kramer,1962-04-09T00:00:00Z,tt0055031,821,,http://www.wikidata.org/entity/Q153018,male,Maximilian Schell
33rd Academy Awards,1961,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q108297,Spartacus,http://www.wikidata.org/entity/Q2001,Stanley Kubrick,1961-04-17T00:00:00Z,tt0054331,967,2,http://www.wikidata.org/entity/Q55796,male,Peter Ustinov
33rd Academy Awards,1961,Academy Award for Best Picture,http://www.wikidata.org/entity/Q270510,The Apartment,http://www.wikidata.org/entity/Q51547,Billy Wilder,1961-04-17T00:00:00Z,tt0053604,284,3,http://www.wikidata.org/entity/Q51547,male,Billy Wilder
33rd Academy Awards,1961,Academy Award for Best Director,http://www.wikidata.org/entity/Q270510,The Apartment,http://www.wikidata.org/entity/Q51547,Billy Wilder,1961-04-17T00:00:00Z,tt0053604,284,3,http://www.wikidata.org/entity/Q51547,male,Billy Wilder
33rd Academy Awards,1961,Academy Award for Best Actress,http://www.wikidata.org/entity/Q652069,Butterfield 8,http://www.wikidata.org/entity/Q1161658,Daniel Mann,1961-04-17T00:00:00Z,tt0053622,23724,,http://www.wikidata.org/entity/Q34851,female,Elizabeth Taylor
33rd Academy Awards,1961,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1332957,Elmer Gantry,http://www.wikidata.org/entity/Q434342,Richard Brooks,1961-04-17T00:00:00Z,tt0053793,22013,,http://www.wikidata.org/entity/Q230218,female,Shirley Jones
33rd Academy Awards,1961,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1332957,Elmer Gantry,http://www.wikidata.org/entity/Q434342,Richard Brooks,1961-04-17T00:00:00Z,tt0053793,22013,,http://www.wikidata.org/entity/Q160528,male,Burt Lancaster
32nd Academy Awards,1960,Academy Award for Best Picture,http://www.wikidata.org/entity/Q180098,Ben-Hur,http://www.wikidata.org/entity/Q51495,William Wyler,1960-04-04T00:00:00Z,tt0052618,665,3,http://www.wikidata.org/entity/Q1362717,male,Sam Zimbalist
32nd Academy Awards,1960,Academy Award for Best Director,http://www.wikidata.org/entity/Q180098,Ben-Hur,http://www.wikidata.org/entity/Q51495,William Wyler,1960-04-04T00:00:00Z,tt0052618,665,3,http://www.wikidata.org/entity/Q51495,male,William Wyler
32nd Academy Awards,1960,Academy Award for Best Actor,http://www.wikidata.org/entity/Q180098,Ben-Hur,http://www.wikidata.org/entity/Q51495,William Wyler,1960-04-04T00:00:00Z,tt0052618,665,3,http://www.wikidata.org/entity/Q80739,male,Charlton Heston
32nd Academy Awards,1960,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q180098,Ben-Hur,http://www.wikidata.org/entity/Q51495,William Wyler,1960-04-04T00:00:00Z,tt0052618,665,3,http://www.wikidata.org/entity/Q310934,male,Hugh Griffith
32nd Academy Awards,1960,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q707986,The Diary of Anne Frank,http://www.wikidata.org/entity/Q51490,George Stevens,1960-04-04T00:00:00Z,tt0052738,2576,,http://www.wikidata.org/entity/Q202144,female,Shelley Winters
32nd Academy Awards,1960,Academy Award for Best Actress,http://www.wikidata.org/entity/Q617997,Room at the Top,http://www.wikidata.org/entity/Q17887,Jack Clayton,1960-04-04T00:00:00Z,tt0053226,43103,,http://www.wikidata.org/entity/Q106126,female,Simone Signoret
31st Academy Awards,1959,Academy Award for Best Picture,http://www.wikidata.org/entity/Q577757,Gigi,http://www.wikidata.org/entity/Q51535,Vincente Minnelli,1959-04-06T00:00:00Z,tt0051658,17281,2,http://www.wikidata.org/entity/Q709413,male,Arthur Freed
31st Academy Awards,1959,Academy Award for Best Director,http://www.wikidata.org/entity/Q577757,Gigi,http://www.wikidata.org/entity/Q51535,Vincente Minnelli,1959-04-06T00:00:00Z,tt0051658,17281,2,http://www.wikidata.org/entity/Q51535,male,Vincente Minnelli
31st Academy Awards,1959,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q303477,The Big Country,http://www.wikidata.org/entity/Q51495,William Wyler,1959-04-06T00:00:00Z,tt0051411,12501,,http://www.wikidata.org/entity/Q315723,male,Burl Ives
31st Academy Awards,1959,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1809616,I Want to Live!,http://www.wikidata.org/entity/Q59821,Robert Wise,1959-04-06T00:00:00Z,tt0051758,28577,3,http://www.wikidata.org/entity/Q248837,female,Susan Hayward
31st Academy Awards,1959,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1520037,Separate Tables,http://www.wikidata.org/entity/Q270038,Delbert Mann,1959-04-06T00:00:00Z,tt0052182,43136,3,http://www.wikidata.org/entity/Q230626,female,Wendy Hiller
31st Academy Awards,1959,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1520037,Separate Tables,http://www.wikidata.org/entity/Q270038,Delbert Mann,1959-04-06T00:00:00Z,tt0052182,43136,3,http://www.wikidata.org/entity/Q181917,male,David Niven
30th Academy Awards,1958,Academy Award for Best Picture,http://www.wikidata.org/entity/Q188718,The Bridge on the River Kwai,http://www.wikidata.org/entity/Q55260,David Lean,1958-03-26T00:00:00Z,tt0050212,826,1,http://www.wikidata.org/entity/Q31292,male,Sam Spiegel
30th Academy Awards,1958,Academy Award for Best Director,http://www.wikidata.org/entity/Q188718,The Bridge on the River Kwai,http://www.wikidata.org/entity/Q55260,David Lean,1958-03-26T00:00:00Z,tt0050212,826,1,http://www.wikidata.org/entity/Q55260,male,David Lean
30th Academy Awards,1958,Academy Award for Best Actor,http://www.wikidata.org/entity/Q188718,The Bridge on the River Kwai,http://www.wikidata.org/entity/Q55260,David Lean,1958-03-26T00:00:00Z,tt0050212,826,1,http://www.wikidata.org/entity/Q103894,male,Alec Guinness
30th Academy Awards,1958,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q614864,Sayonara,http://www.wikidata.org/entity/Q505141,Joshua Logan,1958-03-26T00:00:00Z,tt0050933,40885,2,http://www.wikidata.org/entity/Q232588,female,Miyoshi Umeki
30th Academy Awards,1958,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q614864,Sayonara,http://www.wikidata.org/entity/Q505141,Joshua Logan,1958-03-26T00:00:00Z,tt0050933,40885,2,http://www.wikidata.org/entity/Q313198,male,Red Buttons
30th Academy Awards,1958,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1379585,The Three Faces of Eve,http://www.wikidata.org/entity/Q2005146,Nunnally Johnson,1958-03-26T00:00:00Z,tt0051077,28285,0,http://www.wikidata.org/entity/Q1111542,female,Joanne Woodward
29th Academy Awards,1957,Academy Award for Best Actress,http://www.wikidata.org/entity/Q486591,Anastasia,http://www.wikidata.org/entity/Q213581,Anatole Litvak,1957-03-27T00:00:00Z,tt0048947,38171,,http://www.wikidata.org/entity/Q43247,female,Ingrid Bergman
29th Academy Awards,1957,Academy Award for Best Picture,http://www.wikidata.org/entity/Q696057,Around the World in 80 Days,http://www.wikidata.org/entity/Q539685,Michael Anderson,1957-03-27T00:00:00Z,tt0048960,2897,0,http://www.wikidata.org/entity/Q240566,male,Mike Todd
